english,thinkverse/towerinstruct:latest_std,thinkverse/towerinstruct:latest_std_scores,thinkverse/towerinstruct:latest_rag,thinkverse/towerinstruct:latest_rag_scores
"Facial cleansing LUNA™ 4 Anti-aging massage LUNA™ 4 plus Anti-aging massage, LED heating LUNA™ 4 MEN For men, anti-aging massage LUNA™ 4 mini For young skin, T-zone LUNA™ 4 go For travel or gym bag LUNA™ skincare Premium cleansers & balm LUNA™ devices All facial cleansing devices","Limpieza facial LUNA™ 4 Masaje anti-envejecimiento LUNA™ 4 plus Masaje anti-envejecimiento, calentamiento LED LUNA™ 4 MEN Para hombres, masaje anti-envejecimiento LUNA™ 4 mini Para piel joven, zona T LUNA™ 4 go Para viajes o maletas de gimnasio LUNA™ cuidado personal Limpiadores y bálsamos Premium LUNA™ dispositivos Todos los dispositivos para limpieza facial",-0.224312886595726,"Limpieza facial LUNA™ 4 Masaje antiedad LUNA™ 4 Plus Masaje antiedad y calor LED LUNA™ 4 Men Masaje antiedad para hombres LUNA™ 4 mini Zona-T, para piel joven LUNA™ 4 go Para llevar siempre contigo Cuidado de la piel LUNA™ Limpiadores y bálsamos faciales premium Dispositivos LUNA™ Todos los dispositivos de limpieza facial",-0.10078246891498566
LUNA™ 4 Anti-aging massage,LUNA™ 4 Masaje antiedad,0.15742766857147217,LUNA™ 4 Masaje antiedad,0.15584585070610046
"LUNA™ 4 plus Anti-aging massage, LED heating","Masaje antiarrugas LUNA™ 4 plus, calentamiento con led",0.16814151406288147,LUNA™ 4 Plus Masaje antiedad y calor LED,0.08552491664886475
"LUNA™ 4 MEN For men, anti-aging massage","LUNA™ 4 HOMBRES Para hombres, masaje antienvejecimiento",0.041119787842035294,LUNA™ 4 Men Masaje antiedad para hombres,-0.3149993121623993
"LUNA™ 4 mini For young skin, T-zone","LUNA™ 4 mini Para piel joven, zona T.",0.30106619000434875,"LUNA™ 4 mini Zona-T, para piel joven",0.31573575735092163
LUNA™ 4 go For travel or gym bag,LUNA™ 4 go Para mochila de viaje o de gimnasio,-0.2530091106891632,LUNA™ 4 go Para llevar siempre contigo,-0.5873152613639832
LUNA™ skincare Premium cleansers & balm,Los limpiadores y el bálsamo de cuidado de la piel LUNA™ premium,0.21382468938827515,Cuidado de la piel LUNA™ Limpiadores y bálsamos faciales premium,0.47398754954338074
LUNA™ devices All facial cleansing devices,Dispositivos LUNA™ Todos los dispositivos de limpieza facial,0.2007819265127182,Dispositivos LUNA™ Todos los dispositivos de limpieza facial,0.2007819265127182
Facelift BEAR™ 2 Microcurrent toning device BEAR™ 2 go Microcurrent toning on-the-go BEAR™ 2 eyes & lips Microcurrent line smoothing device Facelift skincare Premium anti-aging skincare BEAR™ devices All premium facelift devices,"Rejuvenecimiento facial con dispositivo de microcorriente BEAR™ 2, portátil BEAR™ 2 go para tonificación en movimiento, línea de cuidado facial Premium anti-envejecimiento BEAR™ y todos los dispositivos premium de rejuvenecimiento facial.",-0.06822843849658966,Lifting facial BEAR™ 2 Tonificador facial de microcorrientes BEAR™ 2 go Tonificación con microcorrientes sobre la marcha BEAR™ 2 eyes & lips Dispositivo rejuvenecedor de microcorrientes Lifting facial Cuidado de la piel antiedad Dispositivos BEAR™ Todos los dispositivos de lifting facial premium,-0.22087876498699188
BEAR™ 2 Microcurrent toning device,Dispositivo de tonificación con microcorriente BEAR™ 2 (sin traducir el nombre del producto),-0.11103981733322144,BEAR™ 2 Tonificador facial de microcorrientes,0.053469154983758926
BEAR™ 2 go Microcurrent toning on-the-go,Tonificación microcorriente portátil BEAR™ 2 go,-0.3691551685333252,BEAR™ 2 go Tonificación con microcorrientes sobre la marcha,-0.4628523290157318
BEAR™ 2 eyes & lips Microcurrent line smoothing device,Dispositivo de alisamiento de la línea de ojos y labios BEAR™ 2 Microcorriente.,0.06653612852096558,BEAR™ 2 eyes & lips Dispositivo rejuvenecedor de microcorrientes,-0.19270861148834229
Facelift skincare Premium anti-aging skincare,Rejuvenecimiento facial cuidado de la piel Premium antienvejecimiento,0.20865976810455322,Lifting facial Cuidado de la piel antiedad,0.2419164478778839
BEAR™ devices All premium facelift devices,Dispositivos BEAR™ Todos los dispositivos de rejuvenecimiento facial de alta gama,0.270416796207428,Dispositivos BEAR™ Todos los dispositivos de lifting facial premium,0.14118796586990356
Hydration UFO™ 3 Deep facial hydration device UFO™ 3 LED Near-infrared and red light therapy device UFO™ 3 mini Red light therapy device for young skin UFO™ 3 go Portable red light therapy Masks Rejuvenation & hydration UFO™ devices All deep facial hydration devices,Hidratación UFO™ 3 Dispositivo de hidratación facial UFO™ 3 Dispositivo de terapia con luz LED cercano-infrarroja y roja UFO™ 3 mini Dispositivo de terapia con luz roja para piel joven UFO™ 3 go Máscara portátil de terapia con luz roja Rejuvenecimiento e hidratación UFO™ dispositivos Todos los dispositivos de hidratación facial profunda,-0.12766817212104797,Hidratación UFO™ 3 Dispositivo de hidratación facial profunda UFO™ 3 LED Dispositivo LED para una hidratación facial profunda UFO™ 3 mini Hidratación facial profunda para piel joven UFO™ 3 go Hidratación facial profunda sobre la marcha Mascarillas Rejuvenecimiento e hidratación Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,-0.1080045998096466
UFO™ 3 Deep facial hydration device,Dispositivo de hidratación facial UFO™ 3 Deep,0.5364072322845459,UFO™ 3 Dispositivo de hidratación facial profunda,0.48329395055770874
UFO™ 3 LED Near-infrared and red light therapy device,Dispositivo de terapia con luz infrarroja cercana y roja UFO™ 3 LED,0.2588072121143341,UFO™ 3 LED Dispositivo LED para una hidratación facial profunda,-0.08176703751087189
UFO™ 3 mini Red light therapy device for young skin,Dispositivo de terapia con luz roja UFO™ 3 mini para piel joven,0.46776488423347473,UFO™ 3 mini Hidratación facial profunda para piel joven,0.28159764409065247
UFO™ 3 go Portable red light therapy,Luz terapéutica portátil de luz roja UFO™ 3 go,-0.005070339888334274,UFO™ 3 go Hidratación facial profunda sobre la marcha,-0.16143758594989777
Masks Rejuvenation & hydration,Mascarillas de rejuvenecimiento y hidratación,0.6781557202339172,Mascarillas Rejuvenecimiento e hidratación,0.5687569975852966
UFO™ devices All deep facial hydration devices,Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,0.1604565680027008,Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,0.16057859361171722
Oral care issa™ 4 Hybrid silicone sonic toothbrush issa™ 4 plus Smart hybrid silicone sonic toothbrush issa™ 4 smile Hybrid silicone sonic toothbrush issa™ 4 baby For ages 0-3 ISSA™ devices All silicone sonic toothbrushes,Cuidado oral issa™ 4 cepillo de dientes sónico híbrido issa™ 4 plus Cepillo de dientes sónico híbrido inteligente issa™ 4 sonrisa Cepillo de dientes sónico híbrido issa™ 4 bebé Para edades entre 0-3 ISSA™ dispositivos Todos los cepillos de dientes sónicos de silicona,-0.3614179193973541,Cuidado bucal issa™ 4 Cepillo de dientes sónico híbrido de silicona issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente issa™ 4 smile Cepillo de dientes sónico híbrido de silicona issa™ 4 baby Para niños de 0 a 3 años Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.3329063057899475
issa™ 4 Hybrid silicone sonic toothbrush,Cepillo de dientes ultrasónico híbrido de silicona issa™ 4,0.06789626181125641,issa™ 4 Cepillo de dientes sónico híbrido de silicona,0.12272670865058899
issa™ 4 plus Smart hybrid silicone sonic toothbrush,Cepillo de dientes ultrasónico híbrido inteligente issa™ 4 plus de silicona,-0.0424841083586216,issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente,0.16023313999176025
issa™ 4 smile Hybrid silicone sonic toothbrush,¡Elissimo! 4 cepillo de dientes ultrasónico híbrido con silicona sonriente,-0.2164326310157776,issa™ 4 smile Cepillo de dientes sónico híbrido de silicona,0.10760828852653503
issa™ 4 baby For ages 0-3,Issa™ 4 bebé Para edades de 0 a 3 años,0.27204248309135437,issa™ 4 baby Para niños de 0 a 3 años,0.38297122716903687
ISSA™ devices All silicone sonic toothbrushes,Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.23860490322113037,Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.23832377791404724
FAQ™ anti-aging treatments Anti-aging FAQ™ 101 Clinical anti-aging FAQ™ 102 Advanced clinical anti-aging FAQ™ 103 Luxurious clinical anti-aging set FAQ™ P1 Primer Manuka honey primer FAQ™ skincare All FAQ™ skincare FAQ™ products All anti-aging treatments LED treatments NEW FAQ™ Dual LED Panel For anti-aging & blemishes FAQ™ 201 Anti-aging LED mask FAQ™ 202 Advanced anti-aging LED mask FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ skincare All FAQ™ skincare FAQ™ products All LED treatments Hair regrowth FAQ™ 301 LED hair strengthening scalp massager FAQ™ Scalp Serum Scalp recovery probiotic serum FAQ™ skincare All FAQ™ skincare FAQ™ products All hair treatments Face & body toning NEW FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED FAQ™ Body Sculpt Serum Conductive body serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments Skin rejuvenation NEW FAQ™ 501 Full-Spectrum Red Light Therapy FAQ™ 502 Full-Spectrum Red Light Therapy FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,"¿Qué son los tratamientos anti-envejecimiento FAQ™? Los tratamientos anti-envejecimiento FAQ™ son una línea de productos que ayudan a retrasar el envejecimiento y mejorar la salud de la piel. Incluyen una amplia gama de opciones, desde tratamientos clínicos avanzados hasta kits lujosos para el cuidado facial y corporal. ¿Cuáles son los productos FAQ™? Los productos FAQ™ incluyen un primer (P1), una máscara LED anti-envejecimiento (201, 202, 211, 221), un scalp massager para el cabello (301) y un sérum probiótico para la recuperación del cuero cabelludo (Scalp Serum). También hay una gama de tratamientos tonificantes faciales y corporales (401, 402, 411), así como un serum conductivo para el cuerpo (Body Sculpt Serum) y una luz terapéutica de espectro completo (501, 502). ¿Cómo se traducen los nombres de productos? No se traduce el nombre de los productos.",-0.31341424584388733,Tratamiento antiedad FAQ™ Antiedad FAQ™ 101 Antiedad de nivel clínico FAQ™ 102 Antiedad avanzada de nivel clínico FAQ™ 103 Exclusivo set antiedad de nivel clínico FAQ™ P1 Primer Base de miel de manuka FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos antiedad Tratamientos LED NUEVO FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ 201 Mascarilla LED antiedad FAQ™ 202 Mascarilla LED antiedad avanzada FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos LED Crecimiento del cabello FAQ™ 301 Masajeador para fortalecer el cabello FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares Tonificación LED NUEVO FAQ™ 401 Microcorrientes duales LED FAQ™ 402 Microcorrientes duales + NIR y LED rojo FAQ™ 411 Microcorrientes para cuerpo + LED rojo FAQ™ Body Sculpt Serum Sérum conductor para cuerpo FAQ™ Cuidado de la piel Todo cuidado de la piel FAQ™ FAQ™ productos Todos los tratamientos tonificantes Rejuvenecimiento cutáneo NUEVO FAQ™ 501 Terapia de luz roja de espectro completo FAQ™ 502 Terapia de Luz Roja de Espectro Completo FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,-0.42896974086761475
