english,gemma3:4b-it-qat_std,gemma3:4b-it-qat_std_scores,gemma3:4b-it-qat_rag,gemma3:4b-it-qat_rag_scores
UFO™ 3 go Portable red light therapy,UFO™ 3 go Portable luz roja terapia,-0.17990675568580627,UFO™ 3 go Hidratación facial profunda sobre la marcha,-0.16143758594989777
Masks Rejuvenation & hydration,Mascarillas Rejuvenecimiento e hidratación,0.5687569975852966,Mascarillas Rejuvenecimiento e hidratación,0.5687569975852966
UFO™ devices All deep facial hydration devices,Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,0.1604565680027008,Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,0.1604565680027008
Oral care issa™ 4 Hybrid silicone sonic toothbrush issa™ 4 plus Smart hybrid silicone sonic toothbrush issa™ 4 smile Hybrid silicone sonic toothbrush issa™ 4 baby For ages 0-3 ISSA™ devices All silicone sonic toothbrushes,Cuidado bucal issa™ 4 Cepillo de dientes sonico híbrido de silicona issa™ 4 plus Cepillo de dientes sonico híbrido de silicona issa™ 4 sonrisa Cepillo de dientes sonico híbrido de silicona issa™ 4 bebé Para edades de 0 a 3 Dispositivos ISSA™ Todos los cepillos de dientes sonicos de silicona,-0.48268923163414,Cuidado bucal issa™ 4 Cepillo de dientes sónico híbrido de silicona issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente issa™ 4 smile Cepillo de dientes sónico híbrido de silicona issa™ 4 baby Para niños de 0 a 3 años Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.3329063057899475
issa™ 4 Hybrid silicone sonic toothbrush,issa™ 4 Cepillo de dientes híbrido de silicona suave sonic,0.04003160074353218,issa™ 4 Cepillo de dientes sónico híbrido de silicona,0.12272670865058899
issa™ 4 plus Smart hybrid silicone sonic toothbrush,issa™ 4 plus Cepillo de dientes híbrido inteligente de silicona sonic,-0.009176861494779587,issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente,0.16023313999176025
issa™ 4 smile Hybrid silicone sonic toothbrush,issa™ 4 smile Cepillo de dientes híbrido de silicona suave sonic,0.024526629596948624,issa™ 4 smile Cepillo de dientes sónico híbrido de silicona,0.10723042488098145
issa™ 4 baby For ages 0-3,issa™ 4 bebé Para edades de 0 a 3,0.15927237272262573,issa™ 4 baby Para niños de 0 a 3 años,0.38297122716903687
ISSA™ devices All silicone sonic toothbrushes,ISSA™ dispositivos Cepillos dentales sonicos de silicona.,-0.033322643488645554,Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.23832377791404724
FAQ™ anti-aging treatments Anti-aging FAQ™ 101 Clinical anti-aging FAQ™ 102 Advanced clinical anti-aging FAQ™ 103 Luxurious clinical anti-aging set FAQ™ P1 Primer Manuka honey primer FAQ™ skincare All FAQ™ skincare FAQ™ products All anti-aging treatments LED treatments NEW FAQ™ Dual LED Panel For anti-aging & blemishes FAQ™ 201 Anti-aging LED mask FAQ™ 202 Advanced anti-aging LED mask FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ skincare All FAQ™ skincare FAQ™ products All LED treatments Hair regrowth FAQ™ 301 LED hair strengthening scalp massager FAQ™ Scalp Serum Scalp recovery probiotic serum FAQ™ skincare All FAQ™ skincare FAQ™ products All hair treatments Face & body toning NEW FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED FAQ™ Body Sculpt Serum Conductive body serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments Skin rejuvenation NEW FAQ™ 501 Full-Spectrum Red Light Therapy FAQ™ 502 Full-Spectrum Red Light Therapy FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,Preguntas frecuentes™ tratamientos anti-edad Anti-edad Preguntas frecuentes™ 101 Preguntas frecuentes™ anti-edad clínicas 102 Preguntas frecuentes™ anti-edad clínicas avanzadas 103 Conjunto clínico anti-edad de lujo Preguntas frecuentes™ P1 Primer de miel de Manuka FAQ™ cuidado de la piel Todas las preguntas frecuentes™ cuidado de la piel FAQ™ productos Todas las tratamientos anti-edad Tratamientos LED Nueva Preguntas frecuentes™ Panel LED dual Para anti-edad y granitos FAQ™ 201 Máscara LED anti-edad FAQ™ 202 Máscara LED anti-edad avanzada FAQ™ 211 Máscara LED anti-edad cuello y décolleté FAQ™ 221 Máscara LED anti-edad manos FAQ™ cuidado de la piel Todas las preguntas frecuentes™ cuidado de la piel FAQ™ productos Todos los tratamientos LED Crecimiento del cabello Preguntas frecuentes™ 301 Masajeador de cuero cabelludo LED fortalecedor de cabello FAQ™ Sérum capilar Sérum de recuperación capilar probiótico FAQ™ cuidado de la piel Todas las preguntas frecuentes™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares Tonificación facial y corporal Nueva Preguntas frecuentes™ 401 Dual LED microcorriente FAQ™ 402 Dual LED microcorriente NIR + LED rojo FAQ™ 411 LED rojo microcorriente corporal FAQ™ Sérum de escultura corporal Sérum conductor corporal FAQ™ cuidado de la piel Todas las preguntas frecuentes™ cuidado de la piel FAQ™ productos Todos los tratamientos de tonificación Rejuvenecimiento de la piel Nueva Preguntas frecuentes™ 501 Terapia de luz roja de espectro completo FAQ™ 502 Terapia de luz roja de espectro completo FAQ™ Sérum de luz roja FAQ™ cuidado de la piel Todas las preguntas frecuentes™ cuidado de la piel FAQ™ productos Todos los tratamientos de tonificación,-0.40336793661117554,Tratamiento antiedad FAQ™ Antiedad FAQ™ 101 Antiedad de nivel clínico FAQ™ 102 Antiedad avanzada de nivel clínico FAQ™ 103 Exclusivo set antiedad de nivel clínico FAQ™ P1 Primer Base de miel de manuka FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos antiedad Tratamientos LED NUEVO FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ 201 Mascarilla LED antiedad FAQ™ 202 Mascarilla LED antiedad avanzada FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos LED Crecimiento del cabello FAQ™ 301 Masajeador para fortalecer el cabello FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares Tonificación LED NUEVO FAQ™ 401 Microcorrientes duales LED FAQ™ 402 Microcorrientes duales + NIR y LED rojo FAQ™ 411 Microcorrientes para cuerpo + LED rojo FAQ™ Body Sculpt Serum Sérum conductor para cuerpo FAQ™ Cuidado de la piel Todo cuidado de la piel FAQ™ FAQ™ productos Todos los tratamientos tonificantes Rejuvenecimiento cutáneo NUEVO FAQ™ 501 Terapia de luz roja de espectro completo FAQ™ 502 Terapia de Luz Roja de Espectro Completo FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,-0.42896974086761475
Anti-aging FAQ™ 101 Clinical anti-aging FAQ™ 102 Advanced clinical anti-aging FAQ™ 103 Luxurious clinical anti-aging set FAQ™ P1 Primer Manuka honey primer FAQ™ skincare All FAQ™ skincare FAQ™ products All anti-aging treatments,Preguntas frecuentes contra el envejecimiento™ Preguntas frecuentes clínicas contra el envejecimiento™ 101 Preguntas frecuentes clínicas avanzadas contra el envejecimiento™ 102 Preguntas frecuentes del juego de cuidado facial clínico lujoso™ P1 Primer de miel de Manuka FAQ™ cuidado facial Todas las preguntas frecuentes™ cuidado facial FAQ™ productos Todos los tratamientos anti-envejecimiento,-0.4781360626220703,Antiedad FAQ™ 101 Antiedad de nivel clínico FAQ™ 102 Antiedad avanzada de nivel clínico FAQ™ 103 Exclusivo set antiedad de nivel clínico FAQ™ P1 Primer Base de miel de manuka FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos antiedad,-0.46754446625709534
FAQ™ 101 Clinical anti-aging,Preguntas frecuentes™ 101 Anti-edad clínica,0.1303790658712387,FAQ™ 101 Antiedad de nivel clínico,-0.02122330293059349
FAQ™ 102 Advanced clinical anti-aging,Preguntas frecuentes™ 102 Antiedad clínica avanzada,-0.15046606957912445,FAQ™ 102 Antiedad avanzada de nivel clínico,0.16663210093975067
FAQ™ 103 Luxurious clinical anti-aging set,Preguntas frecuentes™ 103 Set clínico antiedad lujoso,-0.43605175614356995,FAQ™ 103 Exclusivo set antiedad de nivel clínico,-0.2314833402633667
FAQ™ P1 Primer Manuka honey primer,Preguntas frecuentes™ P1 Primer miel de Manuka,-0.492849737405777,FAQ™ P1 Primer Base de miel de manuka,-0.3588063716888428
FAQ™ skincare All FAQ™ skincare,Preguntas frecuentes™ cuidado de la piel,0.08315253257751465,FAQ™ Cuidado de la piel FAQ™ cuidado de la piel,-0.21455425024032593
FAQ™ products All anti-aging treatments,Preguntas frecuentes™ Todos los tratamientos anti-edad,0.14601905643939972,FAQ™ productos Tratamientos antiedad,0.28718438744544983
LED treatments NEW FAQ™ Dual LED Panel For anti-aging & blemishes FAQ™ 201 Anti-aging LED mask FAQ™ 202 Advanced anti-aging LED mask FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ skincare All FAQ™ skincare FAQ™ products All LED treatments,Tratamientos LED NUEVAS Preguntas Frecuentes™ Panel LED Dual Para el anti-edad y las manchas Preguntas Frecuentes™ 201 Máscara LED anti-edad Preguntas Frecuentes™ 202 Máscara LED anti-edad avanzada Preguntas Frecuentes™ 211 Máscara LED anti-edad cuello y décolleté Preguntas Frecuentes™ 221 Máscara LED anti-edad manos Cuidados de la piel Todas las Preguntas Frecuentes™ Cuidados de la piel Todas las Preguntas Frecuentes™ Productos Todos los tratamientos LED,-0.5003594756126404,Tratamientos LED NUEVO FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ 201 Mascarilla LED antiedad FAQ™ 202 Mascarilla LED antiedad avanzada FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos LED,-0.36525675654411316
FAQ™ Dual LED Panel For anti-aging & blemishes,Preguntas frecuentes™ Panel LED Dual Para el anti-edad y las manchas.,-0.26634663343429565,FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones,0.25171053409576416
FAQ™ 201 Anti-aging LED mask,Preguntas frecuentes™ 201 Máscara LED anti-edad,-0.18786993622779846,FAQ™ 201 Mascarilla LED antiedad,0.01909146085381508
FAQ™ 202 Advanced anti-aging LED mask,Preguntas frecuentes™ 202 Máscara LED antiedad avanzada,-0.23468366265296936,FAQ™ 202 Mascarilla LED antiedad avanzada,0.277461975812912
FAQ™ 211 Anti-aging neck & décolleté LED mask,Preguntas frecuentes™ 211 Máscara LED anti-edad para cuello y escote.,0.061028603464365005,FAQ™ 211 Anti-aging neck & décolleté LED mask,0.5736611485481262
FAQ™ 221 Anti-aging LED hand mask,Preguntas frecuentes™ 221 Máscara LED anti-edad para las manos,-0.00019749626517295837,FAQ™ 221 Anti-aging LED hand mask,0.6849263906478882
FAQ™ products All LED treatments,Preguntas frecuentes™ Tratamientos LED de todos los tipos,-0.02522338554263115,FAQ™ productos Tratamientos LED,0.20682817697525024
Hair regrowth FAQ™ 301 LED hair strengthening scalp massager FAQ™ Scalp Serum Scalp recovery probiotic serum FAQ™ skincare All FAQ™ skincare FAQ™ products All hair treatments,Preguntas frecuentes™ Masajeador capilar fortalecedor con 301 LED™ Serum para el cuero cabelludo™ Serum de recuperación capilar probiótico FAQ™ Todas las preguntas frecuentes™ Todas las preguntas frecuentes™ Productos,-0.2506369650363922,Crecimiento del cabello FAQ™ 301 Masajeador para fortalecer el cabello FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares,-0.24631887674331665
FAQ™ 301 LED hair strengthening scalp massager,Preguntas frecuentes™ 301 Masajeador de cuero cabelludo con 301 LED para fortalecer el cabello,-0.22102612257003784,FAQ™ 301 Masajeador para fortalecer el cabello,-0.12089952826499939
FAQ™ Scalp Serum Scalp recovery probiotic serum,Preguntas frecuentes™ Suero para el cuero cabelludo Suero probiótico de recuperación del cuero cabelludo,-0.5110215544700623,FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo,0.24064873158931732
FAQ™ products All hair treatments,Preguntas frecuentes™ Todos los tratamientos para el cabello,0.23398634791374207,FAQ™ productos Todos los tratamientos capilares,0.27516695857048035
Face & body toning NEW FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED FAQ™ Body Sculpt Serum Conductive body serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,Face & body toning NUEVA Preguntas Frecuentes™ 401 Dual microcorriente LED Preguntas Frecuentes™ 402 Dual microcorriente NIR + LED rojo Preguntas Frecuentes™ 411 Microcorriente corporal LED rojo Serum de escultura corporal Conductivo serum corporal FAQ™ cuidado de la piel Preguntas Frecuentes™ cuidado de la piel Preguntas Frecuentes™ productos,-0.6324130296707153,Tonificación LED NUEVO FAQ™ 401 Microcorrientes duales LED FAQ™ 402 Microcorrientes duales + NIR y LED rojo FAQ™ 411 Microcorrientes para cuerpo + LED rojo FAQ™ Body Sculpt Serum Sérum conductor para cuerpo FAQ™ Cuidado de la piel Todo cuidado de la piel FAQ™ FAQ™ productos Todos los tratamientos tonificantes,-0.5423451662063599
