english,gemma2:9b_std,gemma2:9b_std_scores,gemma2:9b_rag,gemma2:9b_rag_scores
Masks Rejuvenation & hydration,Mascarillas Renovación & Hidratación,0.37892910838127136,Mascarillas Rejuvenecimiento e hidratación,0.5687569975852966
UFO™ devices All deep facial hydration devices,Dispositivos para hidratación profunda de rostro.,0.3538183867931366,Dispositivos UFO™ Todos los dispositivos de hidratación facial profunda,0.1604565680027008
Oral care issa™ 4 Hybrid silicone sonic toothbrush issa™ 4 plus Smart hybrid silicone sonic toothbrush issa™ 4 smile Hybrid silicone sonic toothbrush issa™ 4 baby For ages 0-3 ISSA™ devices All silicone sonic toothbrushes,Cuidados bucales issa™ 4 Hybrid cepillo sónico de silicona híbrida issa™ 4 plus Cepillo sónico de silicona híbrida inteligente issa™ 4 smile Cepillo sónico de silicona híbrida issa™ 4 baby Para edades de 0 a 3 Dispositivos ISSA™ Todos los cepillos sónicos de silicona.,-0.4260026216506958,Cuidado bucal issa™ 4 Cepillo de dientes sónico híbrido de silicona issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente issa™ 4 smile Cepillo de dientes sónico híbrido de silicona issa™ 4 baby Para niños de 0 a 3 años Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.3329063057899475
issa™ 4 Hybrid silicone sonic toothbrush,cepillo dental sónico híbrido de silicona issa™ 4,0.19494572281837463,issa™ 4 Cepillo de dientes sónico híbrido de silicona,0.12272670865058899
issa™ 4 plus Smart hybrid silicone sonic toothbrush,cepillo dental ultrasónico híbrido inteligente de silicona de 4 más issatm,-0.4826224148273468,issa™ 4 plus Cepillo de dientes sónico híbrido de silicona inteligente,0.16023313999176025
issa™ 4 smile Hybrid silicone sonic toothbrush,cepillo dental sónico híbrido de silicona de 4 modos issa™ smile,0.23547779023647308,issa™ 4 smile Cepillo de dientes sónico híbrido de silicona,0.10723042488098145
issa™ 4 baby For ages 0-3,issa™ 4 bebé Para edades de 0-3,0.20588305592536926,issa™ 4 baby Para niños de 0 a 3 años,0.38297122716903687
ISSA™ devices All silicone sonic toothbrushes,Dispositivos de silicona sónica para dientes ISSA™.,0.05584253743290901,Dispositivos ISSA™ Todos los cepillos de dientes sónicos de silicona,-0.23832377791404724
FAQ™ anti-aging treatments Anti-aging FAQ™ 101 Clinical anti-aging FAQ™ 102 Advanced clinical anti-aging FAQ™ 103 Luxurious clinical anti-aging set FAQ™ P1 Primer Manuka honey primer FAQ™ skincare All FAQ™ skincare FAQ™ products All anti-aging treatments LED treatments NEW FAQ™ Dual LED Panel For anti-aging & blemishes FAQ™ 201 Anti-aging LED mask FAQ™ 202 Advanced anti-aging LED mask FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ skincare All FAQ™ skincare FAQ™ products All LED treatments Hair regrowth FAQ™ 301 LED hair strengthening scalp massager FAQ™ Scalp Serum Scalp recovery probiotic serum FAQ™ skincare All FAQ™ skincare FAQ™ products All hair treatments Face & body toning NEW FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED FAQ™ Body Sculpt Serum Conductive body serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments Skin rejuvenation NEW FAQ™ 501 Full-Spectrum Red Light Therapy FAQ™ 502 Full-Spectrum Red Light Therapy FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,FAQ™ tratamientos antienvejecimiento FAQ™ Antienvejecimiento 101 FAQ™ clínico antienvejecimiento 102 FAQ™ clínico antienvejecimiento avanzado 103 Conjunto clínico de lujo antienvejecimiento FAQ™ P1 Primer Manuka honey primer FAQ™ cuidado de la piel Todas las preguntas frecuentes del cuidado de la piel FAQ™ productos Todos los tratamientos antienvejecimiento Tratamientos LED NUEVAS FAQ™ Panel Dual LED Para antienvejecimiento y imperfecciones FAQ™ 201 Máscara LED antienvejecimiento FAQ™ 202 Máscara LED antienvejecimiento avanzada FAQ™ 211 Máscara LED para cuello y escote antienvejecimiento FAQ™ 221 Máscara LED para manos antienvejecimiento FAQ™ cuidado de la piel Todas las preguntas frecuentes del cuidado de la piel FAQ™ productos Todos los tratamientos LED Crecimiento capilar FAQ™ 301 Masajeador LED para fortalecer el cabello y el cuero cabelludo FAQ™ Suero para el cuero cabelludo Suero probiótico de recuperación del cuero cabelludo FAQ™ cuidado de la piel Todas las preguntas frecuentes del cuidado de la piel FAQ™ productos Todos los tratamientos capilares Tonificación facial y corporal NUEVAS FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED Suero para esculpir el cuerpo Suero corporal conductor FAQ™ cuidado de la piel Todas las preguntas frecuentes del cuidado de la piel FAQ™ productos Todos los tratamientos de tonificación Rejuvenecimiento cutáneo NUEVAS FAQ™ 501 Terapia de luz roja de espectro completo FAQ™ 502 Terapia de luz roja de espectro completo FAQ™ Suero de luz roja FAQ™ cuidado de la piel Todas las preguntas frecuentes del cuidado de la piel FAQ™ productos Todos los tratamientos de tonificación,-0.31211984157562256,Tratamiento antiedad FAQ™ Antiedad FAQ™ 101 Antiedad de nivel clínico FAQ™ 102 Antiedad avanzada de nivel clínico FAQ™ 103 Exclusivo set antiedad de nivel clínico FAQ™ P1 Primer Base de miel de manuka FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos antiedad Tratamientos LED NUEVO FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ 201 Mascarilla LED antiedad FAQ™ 202 Mascarilla LED antiedad avanzada FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos LED Crecimiento del cabello FAQ™ 301 Masajeador para fortalecer el cabello FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares Tonificación LED NUEVO FAQ™ 401 Microcorrientes duales LED FAQ™ 402 Microcorrientes duales + NIR y LED rojo FAQ™ 411 Microcorrientes para cuerpo + LED rojo FAQ™ Body Sculpt Serum Sérum conductor para cuerpo FAQ™ Cuidado de la piel Todo cuidado de la piel FAQ™ FAQ™ productos Todos los tratamientos tonificantes Rejuvenecimiento cutáneo NUEVO FAQ™ 501 Terapia de luz roja de espectro completo FAQ™ 502 Terapia de Luz Roja de Espectro Completo FAQ™ Red Light Serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,-0.42896974086761475
Anti-aging FAQ™ 101 Clinical anti-aging FAQ™ 102 Advanced clinical anti-aging FAQ™ 103 Luxurious clinical anti-aging set FAQ™ P1 Primer Manuka honey primer FAQ™ skincare All FAQ™ skincare FAQ™ products All anti-aging treatments,FAQ™ Antienvejecimiento 101 Preguntas clínicas frecuentes sobre el antienvejecimiento 102 Preguntas clínicas avanzadas sobre el antienvejecimiento 103 Preguntas frecuentes del set clínico de lujo para el antienvejecimiento™ Preguntas frecuentes del P1 Primer Manuka honey primer FAQ™ cuidado de la piel Todas las preguntas frecuentes sobre el cuidado de la piel Preguntas frecuentes sobre todos los productos Antienvejecimiento Todos los tratamientos antienvejecimiento,-0.306008905172348,Antiedad FAQ™ 101 Antiedad de nivel clínico FAQ™ 102 Antiedad avanzada de nivel clínico FAQ™ 103 Exclusivo set antiedad de nivel clínico FAQ™ P1 Primer Base de miel de manuka FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos antiedad,-0.46754446625709534
FAQ™ 101 Clinical anti-aging,FAQ™ 101 Antienvejecimiento Clínico,0.44304123520851135,FAQ™ 101 Antiedad de nivel clínico,-0.02122330293059349
FAQ™ 102 Advanced clinical anti-aging,Preguntas frecuentes™ 102 Antienvejecimiento clínico avanzado,0.05380919948220253,FAQ™ 102 Antiedad avanzada de nivel clínico,0.16663210093975067
FAQ™ 103 Luxurious clinical anti-aging set,Set clínico antienvejecimiento de lujo 103 FAQ™,0.13374748826026917,FAQ™ 103 Exclusivo set antiedad de nivel clínico,-0.2314833402633667
FAQ™ P1 Primer Manuka honey primer,FAQ™ P1 Primer Miel de Manuka para Hombre,-0.003791462630033493,FAQ™ P1 Primer Base de miel de manuka,-0.3588063716888428
FAQ™ skincare All FAQ™ skincare,Preguntas frecuentes de cuidado de la piel FAQ™ Cuidado de la piel FAQ™,0.06117170676589012,FAQ™ Cuidado de la piel FAQ™ cuidado de la piel,-0.21455425024032593
FAQ™ products All anti-aging treatments,Productos de la gama FAQ™ Todos los tratamientos antiedad,0.15883706510066986,FAQ™ productos Tratamientos antiedad,0.28718438744544983
LED treatments NEW FAQ™ Dual LED Panel For anti-aging & blemishes FAQ™ 201 Anti-aging LED mask FAQ™ 202 Advanced anti-aging LED mask FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ skincare All FAQ™ skincare FAQ™ products All LED treatments,Tratamientos LED Nuevos FAQ™ Panel Dual LED Para el antienvejecimiento y las imperfecciones FAQ™ 201 Máscara LED Antienvejecimiento FAQ™ 202 Máscara LED Antienvejecimiento Avanzada FAQ™ 211 Máscara LED para cuello y escote FAQ™ 221 Máscara LED para manos FAQ™ Cuidado de la piel Todos los FAQ™ productos de cuidado de la piel Todos los tratamientos LED,-0.005406957119703293,Tratamientos LED NUEVO FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ LED Panel Tratamiento anti-edad y anti-imperfecciones FAQ™ 201 Mascarilla LED antiedad FAQ™ 202 Mascarilla LED antiedad avanzada FAQ™ 211 Anti-aging neck & décolleté LED mask FAQ™ 221 Anti-aging LED hand mask FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Tratamientos LED,-0.36525675654411316
FAQ™ Dual LED Panel For anti-aging & blemishes,Paneles LED Dual para antienvejecimiento y manchas.,0.3791608512401581,FAQ™ Dual LED Panel Tratamiento anti-edad y anti-imperfecciones,0.25171053409576416
FAQ™ 201 Anti-aging LED mask,Mascarilla LED antienvejecimiento FAQ™ 202,0.42943519353866577,FAQ™ 201 Mascarilla LED antiedad,0.01909146085381508
FAQ™ 202 Advanced anti-aging LED mask,FAQ™ 202 Máscara LED antienvejecimiento avanzada,0.38297826051712036,FAQ™ 202 Mascarilla LED antiedad avanzada,0.277461975812912
FAQ™ 211 Anti-aging neck & décolleté LED mask,Máscara LED antienvejecimiento para cuello y escote FAQ™ 211,0.3737695813179016,FAQ™ 211 Anti-aging neck & décolleté LED mask,0.5736611485481262
FAQ™ 221 Anti-aging LED hand mask,FAQ™ 221 Máscara de manos antienvejecimiento LED,0.3277146518230438,FAQ™ 221 Anti-aging LED hand mask,0.6849263906478882
FAQ™ products All LED treatments,Productos de tratamiento con LED de todas las marcas.,0.13871914148330688,FAQ™ productos Tratamientos LED,0.20682817697525024
Hair regrowth FAQ™ 301 LED hair strengthening scalp massager FAQ™ Scalp Serum Scalp recovery probiotic serum FAQ™ skincare All FAQ™ skincare FAQ™ products All hair treatments,FAQ™ de crecimiento del cabello 301 Masajeador para fortalecer el cabello y el cuero cabelludo con luz LED FAQ™ Suero para el cuero cabelludo FAQ™ Suero probiótico para la recuperación del cuero cabelludo FAQ™ Cuidado de la piel FAQ™ Todos los productos de cuidado de la piel FAQ™ Todos los tratamientos capilares,-0.2929286062717438,Crecimiento del cabello FAQ™ 301 Masajeador para fortalecer el cabello FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo FAQ™ Cuidado de la piel FAQ™ cuidado de la piel FAQ™ productos Todos los tratamientos capilares,-0.24631887674331665
FAQ™ 301 LED hair strengthening scalp massager,FAQ™ Masajeador de cuero cabelludo para fortalecer el cabello con luz LED 301,0.21948611736297607,FAQ™ 301 Masajeador para fortalecer el cabello,-0.12089952826499939
FAQ™ Scalp Serum Scalp recovery probiotic serum,Suero para cuero cabelludo de recuperación probiótica FAQ™,-0.013563435524702072,FAQ™ Scalp Serum Sérum para cabello y cuero cabelludo,0.24064873158931732
FAQ™ products All hair treatments,Productos para el cuidado del cabello de la línea FAQ™.,0.33968666195869446,FAQ™ productos Todos los tratamientos capilares,0.27516695857048035
Face & body toning NEW FAQ™ 401 Dual microcurrent LED FAQ™ 402 Dual microcurrent NIR + red LED FAQ™ 411 Body microcurrent red LED FAQ™ Body Sculpt Serum Conductive body serum FAQ™ skincare All FAQ™ skincare FAQ™ products All toning treatments,Tono facial y corporal NUEVO FAQ™ 401 Doble microcorriente LED FAQ™ 402 Doble microcorriente NIR + rojo LED FAQ™ 411 Microcorriente corporal rojo LED FAQ™ Suero Corporal Sculpt Serum Suero corporal conductor FAQ™ cuidado de la piel Todos los FAQ™ productos de cuidado de la piel Todos los tratamientos de tonificación,-0.46154263615608215,Tonificación LED NUEVO FAQ™ 401 Microcorrientes duales LED FAQ™ 402 Microcorrientes duales + NIR y LED rojo FAQ™ 411 Microcorrientes para cuerpo + LED rojo FAQ™ Body Sculpt Serum Sérum conductor para cuerpo FAQ™ Cuidado de la piel Todo cuidado de la piel FAQ™ FAQ™ productos Todos los tratamientos tonificantes,-0.5423451662063599
